b
9,2702570S,32394,129576008,517,0,0
9,2500,1,,
S,33325,133300008,586,0,0
S,33326,133304008,592,0,0
S,33327,133308008,597,0,0
S,33328,133312008,597,0,0
S,33329,133316008,592,0,0
S,33330,133320008,586,0,0
S,33331,133324008,581,0,0
S,33332,133328012,576,0,0
S,33333,133332008,571,0,0
S,33334,133336008,566,0,0
S,33335,133340008,560,0,0
S,33336,133344008,555,0,0
S,33337,133348008,550,0,0
S,33338,133352008,545,0,0
S,33339,133356008,539,0,0
S,33340,133360008,534,0,0
S,33341,133364008,529,0,0
S,33342,133368008,524,0,0
S,33343,133372008,518,0,0
S,33344,133376008,515,0,0
S,33345,133380012,515,0,0
S,33346,133384008,515,0,0
S,33347,133388008,515,0,0
S,33348,133392008,515,0,0
S,33349,133396008,515,0,0
S,33350,133400008,516,0,0
S,33351,133404008,516,0,0
S,33352,133408008,516,0,0
S,33353,133412008,516,0,0
S,33354,133416008,516,0,0
S,33355,133420008,516,0,0
S,33356,133424008,516,0,0
S,33357,133428008,516,0,0
S,33358,133432008,516,0,0
S,33359,133436012,516,0,0
S,33360,133440008,516,0,0
S,33361,133444008,516,0,0
S,33362,133448008,516,0,0
S,33363,133452008,516,0,0
S,33364,133456008,516,0,0
S,33365,133460008,516,0,0
S,33366,133464008,516,0,0
S,33367,133468008,516,0,0
S,33368,133472008,516,0,0
S,33369,133476008,516,0,0
S,33370,133480008,516,0,0
S,33371,133484008,516,0,0
S,33372,133488008,516,0,0
S,33373,133492008,516,0,0
S,33374,133496008,516,0,0
S,33375,133500008,517,0,0
S,33376,133504008,520,0,0
S,33377,133508008,524,0,0
S,33378,133512012,528,0,0
S,33379,133516008,531,0,0
S,33380,133520008,535,0,0
S,33381,133524008,539,0,0
S,33382,133528012,543,0,0
S,33383,133532008,543,0,0
S,33384,133536008,539,0,0
S,33385,133540008,535,0,0
S,33386,133544012,531,0,0
S,33387,133548012,528,0,0
S,33388,133552008,524,0,0
S,33389,133556008,520,0,0
S,33390,133560008,517,0,0
S,33391,133564008,517,0,0
S,33392,133568012,517,0,0
S,33393,133572008,517,0,0
S,33394,133576008,517,0,0
S,33395,133580008,517,0,0
S,33396,133584008,517,0,0
S,33397,133588008,517,0,0
S,33398,133592008,517,0,0
S,33399,133596008,517,0,0
S,33400,133600008,511,0,0
S,33401,133604008,496,0,0
S,33402,133608012,481,0,0
S,33403,133612008,481,0,0
S,33404,133616008,496,0,0
S,33405,133620008,511,0,0
S,33406,133624008,518,0,0
S,33407,133628008,518,0,0
S,33408,133632012,603,0,0
S,33409,133636008,688,0,0
S,33410,133640008,773,0,0
S,33411,133644008,688,0,0
S,33412,133648008,603,0,0
S,33413,133652008,518,0,0
S,33414,133656008,518,0,0
S,33415,133660008,502,0,0
S,33416,133664008,486,0,0
S,33417,133668008,470,0,0
S,33418,133672008,453,0,0
S,33419,133676008,470,0,0
S,33420,133680008,486,0,0
S,33421,133684008,502,0,0
S,33422,133688008,518,0,0
S,33423,133692008,518,0,0
S,33424,133696012,518,0,0
S,33425,133700008,519,0,0
S,33426,133704008,519,0,0
S,33427,133708008,519,0,0
S,33428,133712008,519,0,0
S,33429,133716008,519,0,0
S,33430,133720012,519,0,0
S,33431,133724008,519,0,0
S,33432,133728008,522,0,0
S,33433,133732008,528,0,0
S,33434,133736008,533,0,0
S,33435,133740008,538,0,0
S,33436,133744008,543,0,0
S,33437,133748012,549,0,0
S,33438,133752012,554,0,0
S,33439,133756008,559,0,0
S,33440,133760008,564,0,0
S,33441,133764008,570,0,0
S,33442,133768008,575,0,0
S,33443,133772008,580,0,0
S,33444,133776008,585,0,0
S,33445,133780008,590,0,0
S,33446,133784008,596,0,0
S,33447,133788008,601,0,0
S,33448,133792008,601,0,0
S,33449,133796008,596,0,0
S,33450,133800008,591,0,0
S,33451,133804008,586,0,0
S,33452,133808008,581,0,0
S,33453,133812012,576,0,0
S,33454,133816008,571,0,0
S,33455,133820008,565,0,0
S,33456,133824008,560,0,0
S,33457,133828008,555,0,0
S,33458,133832012,550,0,0
S,33459,133836008,544,0,0
S,33460,133840012,539,0,0
S,33461,133844008,534,0,0
S,33462,133848008,529,0,0
S,33463,133852008,523,0,0
S,33464,133856008,520,0,0
S,33465,133860012,520,0,0
S,33466,133864008,520,0,0
S,33467,133868008,520,0,0
S,33468,133872008,520,0,0
S,33469,133876012,520,0,0
S,33470,133880008,520,0,0
S,33471,133884008,520,0,0
S,33472,133888012,520,0,0
S,33473,133892008,520,0,0
S,33474,133896008,520,0,0
S,33475,133900008,521,0,0
S,33476,133904008,521,0,0
S,33477,133908008,521,0,0
S,33478,133912008,521,0,0
S,33479,133916008,521,0,0
S,33480,133920008,521,0,0
S,33481,133924008,521,0,0
S,33482,133928012,521,0,0
S,33483,133932008,521,0,0
S,33484,133936008,521,0,0
S,33485,133940008,521,0,0
S,33486,133944008,521,0,0
S,33487,133948012,521,0,0
S,33488,133952008,521,0,0
S,33489,133956008,521,0,0
S,33490,133960008,521,0,0
S,33491,133964012,521,0,0
S,33492,133968008,521,0,0
S,33493,133972012,521,0,0
S,33494,133976008,521,0,0
S,33495,133980008,521,0,0
S,33496,133984008,524,0,0
S,33497,133988008,528,0,0
S,33498,133992008,532,0,0
S,33499,133996008,535,0,0
S,33500,134000008,540,0,0
S,33501,134004008,544,0,0
S,33502,134008008,548,0,0
S,33503,134012008,548,0,0
S,33504,134016008,544,0,0
S,33505,134020008,540,0,0
S,33506,134024008,536,0,0
S,33507,134028008,533,0,0
S,33508,134032008,529,0,0
S,33509,134036008,525,0,0
S,33510,134040008,522,0,0
S,33511,134044008,522,0,0
S,33512,134048008,522,0,0
S,33513,134052008,522,0,0
S,33514,134056008,522,0,0
S,33515,134060008,522,0,0
S,33516,134064008,522,0,0
S,33517,134068008,522,0,0
S,33518,134072008,522,0,0
S,33519,134076008,522,0,0
S,33520,134080008,515,0,0
S,33521,134084008,500,0,0
S,33522,134088012,485,0,0
S,33523,134092008,485,0,0
S,33524,134096008,500,0,0
S,33525,134100008,514,0,0
S,33526,134104008,521,0,0
S,33527,134108008,521,0,0
S,33528,134112008,606,0,0
S,33529,134116008,691,0,0
S,33530,134120008,776,0,0
S,33531,134124008,691,0,0
S,33532,134128008,606,0,0
S,33533,134132008,521,0,0
S,33534,134136008,521,0,0
S,33535,134140008,505,0,0
S,33536,134144008,489,0,0
S,33537,134148008,473,0,0
S,33538,134152012,457,0,0
S,33539,134156008,473,0,0
S,33540,134160012,489,0,0
S,33541,134164012,505,0,0
S,33542,134168008,521,0,0
S,33543,134172008,521,0,0
S,33544,134176012,521,0,0
S,33545,134180008,521,0,0
S,33546,134184008,521,0,0
S,33547,134188008,521,0,0
S,33548,134192008,521,0,0
S,33549,134196008,521,0,0
S,33550,134200012,520,0,0
S,33551,134204012,520,0,0
S,33552,134208008,523,0,0
S,33553,134212008,529,0,0
S,33554,134216012,534,0,0
S,33555,134220008,539,0,0
S,33556,134224012,544,0,0
S,33557,134228008,550,0,0
S,33558,134232008,555,0,0
S,33559,134236008,560,0,0
S,33560,134240008,565,0,0
S,33561,134244008,571,0,0
S,33562,134248008,576,0,0
S,33563,134252008,581,0,0
S,33564,134256008,586,0,0
S,33565,134260008,591,0,0
S,33566,134264008,597,0,0
S,33567,134268008,602,0,0
S,33568,134272012,602,0,0
S,33569,134276008,597,0,0
S,33570,134280008,591,0,0
S,33571,134284008,586,0,0
S,33572,134288012,581,0,0
S,33573,134292008,576,0,0
S,33574,134296008,571,0,0
S,33575,134300008,564,0,0
S,33576,134304008,559,0,0
S,33577,134308008,554,0,0
S,33578,134312008,549,0,0
S,33579,134316008,543,0,0
S,33580,134320008,538,0,0
S,33581,134324008,533,0,0
S,33582,134328008,528,0,0
S,33583,134332008,522,0,0
S,33584,134336008,519,0,0
S,33585,134340008,519,0,0
S,33586,134344008,519,0,0
S,33587,134348008,519,0,0
S,33588,134352012,519,0,0
S,33589,134356008,519,0,0
S,33590,134360008,519,0,0
S,33591,134364008,519,0,0
S,33592,134368008,519,0,0
S,33593,134372012,519,0,0
S,33594,134376008,519,0,0
S,33595,134380008,519,0,0
S,33596,134384008,519,0,0
S,33597,134388008,519,0,0
S,33598,134392008,519,0,0
S,33599,134396008,519,0,0
S,33600,134400008,518,0,0
S,33601,134404008,518,0,0
S,33602,134408008,518,0,0
S,33603,134412008,518,0,0
S,33604,134416008,518,0,0
S,33605,134420012,518,0,0
S,33606,134424008,518,0,0
S,33607,134428008,518,0,0
S,33608,134432008,518,0,0
S,33609,134436008,518,0,0
S,33610,134440012,518,0,0
S,33611,134444008,518,0,0
S,33612,134448008,518,0,0
S,33613,134452008,518,0,0
S,33614,134456008,518,0,0
S,33615,134460008,518,0,0
S,33616,134464008,521,0,0
S,33617,134468008,525,0,0
S,33618,134472008,529,0,0
S,33619,134476008,532,0,0
S,33620,134480008,536,0,0
S,33621,134484008,540,0,0
S,33622,134488008,544,0,0
S,33623,134492008,544,0,0
S,33624,134496008,540,0,0
S,33625,134500012,535,0,0
S,33626,134504012,531,0,0
S,33627,134508008,528,0,0
S,33628,134512008,524,0,0
S,33629,134516008,520,0,0
S,33630,134520008,517,0,0
S,33631,134524008,517,0,0
S,33632,134528008,517,0,0
S,33633,134532008,517,0,0
S,33634,134536012,517,0,0
S,33635,134540008,517,0,0
S,33636,134544008,517,0,0
S,33637,134548008,517,0,0
S,33638,134552008,517,0,0
S,33639,134556008,517,0,0
S,33640,134560008,510,0,0
S,33641,134564008,495,0,0
S,33642,134568012,480,0,0
S,33643,134572012,480,0,0
S,33644,134576008,495,0,0
S,33645,134580008,510,0,0
S,33646,134584008,517,0,0
S,33647,134588008,517,0,0
S,33648,134592008,602,0,0
S,33649,134596008,687,0,0
S,33650,134600008,771,0,0
S,33651,134604008,686,0,0
S,33652,134608008,601,0,0
S,33653,134612008,516,0,0
S,33654,134616008,516,0,0
S,33655,134620008,500,0,0
S,33656,134624008,484,0,0
S,33657,134628008,468,0,0
S,33658,134632008,451,0,0
S,33659,134636008,468,0,0
S,33660,134640012,484,0,0
S,33661,134644012,500,0,0
S,33662,134648008,516,0,0
S,33663,134652012,516,0,0
S,33664,134656008,516,0,0
S,33665,134660012,516,0,0
S,33666,134664008,516,0,0
S,33667,134668008,516,0,0
S,33668,134672008,516,0,0
S,33669,134676008,516,0,0
S,33670,134680008,516,0,0
S,33671,134684008,516,0,0
S,33672,134688008,519,0,0
S,33673,134692008,525,0,0
S,33674,134696008,530,0,0
S,33675,134700008,534,0,0
S,33676,134704008,539,0,0
S,33677,134708008,545,0,0
S,33678,134712008,550,0,0
S,33679,134716008,555,0,0
S,33680,134720008,560,0,0
S,33681,134724008,566,0,0
S,33682,134728008,571,0,0
S,33683,134732008,576,0,0
S,33684,134736012,581,0,0
S,33685,134740008,586,0,0
S,33686,134744008,592,0,0
S,33687,134748008,597,0,0
S,33688,134752008,597,0,0
S,33689,134756008,592,0,0
S,33690,134760008,586,0,0
S,33691,134764008,581,0,0
S,33692,134768008,576,0,0
S,33693,134772008,571,0,0
S,33694,134776008,566,0,0
S,33695,134780008,560,0,0
S,33696,134784008,555,0,0
S,33697,134788008,550,0,0
S,33698,134792008,545,0,0
S,33699,134796008,539,0,0
S,33700,134800012,533,0,0
S,33701,134804008,528,0,0
S,33702,134808008,523,0,0
S,33703,134812008,517,0,0
S,33704,134816008,514,0,0
S,33705,134820008,514,0,0
S,33706,134824008,514,0,0
S,33707,134828008,514,0,0
S,33708,134832008,514,0,0
S,33709,134836008,514,0,0
S,33710,134840008,514,0,0
S,33711,134844012,514,0,0
S,33712,134848008,514,0,0
S,33713,134852008,514,0,0
S,33714,134856008,514,0,0
S,33715,134860008,514,0,0
S,33716,134864008,514,0,0
S,33717,134868008,514,0,0
S,33718,134872008,514,0,0
S,33719,134876008,514,0,0
S,33720,134880012,514,0,0
S,33721,134884008,514,0,0
S,33722,134888008,514,0,0
S,33723,134892008,514,0,0
S,33724,134896008,514,0,0
S,33725,134900008,513,0,0
S,33726,134904008,513,0,0
S,33727,134908012,513,0,0
S,33728,134912008,513,0,0
S,33729,134916008,513,0,0
S,33730,134920008,513,0,0
S,33731,134924008,513,0,0
S,33732,134928008,513,0,0
S,33733,134932008,513,0,0
S,33734,134936008,513,0,0
S,33735,134940012,513,0,0
S,33736,134944008,516,0,0
S,33737,134948008,520,0,0
S,33738,134952008,524,0,0
S,33739,134956008,527,0,0
S,33740,134960008,531,0,0
S,33741,134964012,535,0,0
S,33742,134968008,539,0,0
S,33743,134972008,539,0,0
S,33744,134976008,535,0,0
S,33745,134980008,531,0,0
S,33746,134984008,527,0,0
S,33747,134988008,524,0,0
S,33748,134992008,520,0,0
S,33749,134996008,516,0,0
S,33750,135000008,512,0,0
S,33751,135004008,512,0,0
S,33752,135008008,512,0,0
S,33753,135012008,512,0,0
S,33754,135016008,512,0,0
S,33755,135020008,512,0,0
S,33756,135024012,512,0,0
S,33757,135028008,512,0,0
S,33758,135032008,512,0,0
S,33759,135036008,512,0,0
S,33760,135040008,505,0,0
S,33761,135044008,490,0,0
S,33762,135048008,475,0,0
S,33763,135052012,475,0,0
S,33764,135056008,490,0,0
S,33765,135060008,505,0,0
S,33766,135064008,512,0,0
S,33767,135068008,512,0,0
S,33768,135072012,597,0,0
S,33769,135076008,682,0,0
S,33770,135080008,767,0,0
S,33771,135084008,682,0,0
S,33772,135088008,597,0,0
S,33773,135092008,512,0,0
S,33774,135096008,512,0,0
S,33775,135100008,495,0,0
S,33776,135104012,479,0,0
S,33777,135108008,463,0,0
S,33778,135112008,446,0,0
S,33779,135116008,463,0,0
S,33780,135120008,479,0,0
S,33781,135124008,495,0,0
S,33782,135128008,511,0,0
S,33783,135132012,511,0,0
S,33784,135136008,511,0,0
S,33785,135140008,511,0,0
S,33786,135144012,511,0,0
S,33787,135148012,511,0,0
S,33788,135152012,511,0,0
S,33789,135156012,511,0,0
S,33790,135160008,511,0,0
S,33791,135164008,511,0,0
S,33792,135168008,514,0,0
S,33793,135172008,520,0,0
S,33794,135176008,525,0,0
S,33795,135180008,530,0,0
S,33796,135184008,535,0,0
S,33797,135188012,541,0,0
S,33798,135192008,546,0,0
S,33799,135196008,551,0,0
S,33800,135200008,555,0,0
S,33801,135204008,561,0,0
S,33802,135208008,566,0,0
S,33803,135212008,571,0,0
S,33804,135216008,576,0,0
S,33805,135220012,581,0,0
S,33806,135224008,587,0,0
S,33807,135228008,592,0,0
S,33808,135232008,592,0,0
S,33809,135236008,587,0,0
S,33810,135240008,581,0,0
S,33811,135244008,576,0,0
S,33812,135248008,571,0,0
S,33813,135252012,566,0,0
S,33814,135256008,561,0,0
S,33815,135260012,555,0,0
S,33816,135264012,550,0,0
S,33817,135268008,545,0,0
S,33818,135272008,540,0,0
S,33819,135276008,534,0,0
S,33820,135280008,529,0,0
S,33821,135284012,524,0,0
S,33822,135288008,519,0,0
S,33823,135292008,513,0,0
S,33824,135296008,510,0,0
S,33825,135300008,509,0,0
S,33826,135304012,509,0,0
S,33827,135308008,509,0,0
S,33828,135312008,509,0,0
S,33829,135316008,509,0,0
S,33830,135320012,509,0,0
S,33831,135324008,509,0,0
S,33832,135328008,509,0,0
S,33833,135332008,509,0,0
S,33834,135336008,509,0,0
S,33835,135340008,509,0,0
S,33836,135344008,509,0,0
S,33837,135348008,509,0,0
S,33838,135352008,509,0,0
S,33839,135356008,509,0,0
S,33840,135360008,509,0,0
S,33841,135364008,509,0,0
S,33842,135368012,509,0,0
S,33843,135372012,509,0,0
S,33844,135376008,509,0,0
S,33845,135380008,509,0,0
S,33846,135384012,509,0,0
S,33847,135388008,509,0,0
S,33848,135392008,509,0,0
S,33849,135396008,509,0,0
S,33850,135400008,508,0,0
S,33851,135404008,508,0,0
S,33852,135408008,508,0,0
S,33853,135412008,508,0,0
S,33854,135416012,508,0,0
S,33855,135420008,508,0,0
S,33856,135424008,511,0,0
S,33857,135428008,515,0,0
S,33858,135432008,519,0,0
S,33859,135436008,522,0,0
S,33860,135440008,526,0,0
S,33861,135444008,530,0,0
S,33862,135448008,534,0,0
S,33863,135452008,534,0,0
S,33864,135456008,530,0,0
S,33865,135460008,526,0,0
S,33866,135464008,522,0,0
S,33867,135468008,519,0,0
S,33868,135472008,515,0,0
S,33869,135476008,511,0,0
S,33870,135480008,508,0,0
S,33871,135484008,508,0,0
S,33872,135488008,508,0,0
S,33873,135492008,508,0,0
S,33874,135496008,508,0,0
S,33875,135500008,507,0,0
S,33876,135504008,507,0,0
S,33877,135508008,507,0,0
S,33878,135512008,507,0,0
S,33879,135516008,507,0,0
S,33880,135520008,500,0,0
S,33881,135524012,485,0,0
S,33882,135528008,470,0,0
S,33883,135532008,470,0,0
S,33884,135536008,485,0,0
S,33885,135540008,500,0,0
S,33886,135544008,507,0,0
S,33887,135548008,507,0,0
S,33888,135552008,592,0,0
S,33889,135556008,677,0,0
S,33890,135560008,762,0,0
S,33891,135564008,677,0,0
S,33892,135568008,592,0,0
S,33893,135572008,507,0,0
S,33894,135576008,507,0,0
S,33895,135580008,491,0,0
S,33896,135584008,475,0,0
S,33897,135588008,459,0,0
S,33898,135592012,443,0,0
S,33899,135596008,459,0,0
S,33900,135600008,474,0,0
S,33901,135604008,490,0,0
S,33902,135608008,506,0,0
S,33903,135612008,506,0,0
S,33904,135616008,506,0,0
S,33905,135620008,506,0,0
S,33906,135624008,506,0,0
S,33907,135628012,506,0,0
S,33908,135632008,506,0,0
S,33909,135636008,506,0,0
S,33910,135640008,506,0,0
S,33911,135644008,506,0,0
S,33912,135648008,509,0,0
S,33913,135652008,515,0,0
S,33914,135656008,520,0,0
S,33915,135660008,525,0,0
S,33916,135664008,530,0,0
S,33917,135668008,536,0,0
S,33918,135672008,541,0,0
S,33919,135676008,546,0,0
S,33920,135680008,551,0,0
S,33921,135684012,557,0,0
S,33922,135688008,562,0,0
S,33923,135692012,567,0,0
S,33924,135696008,572,0,0
S,33925,135700008,576,0,0
S,33926,135704008,582,0,0
S,33927,135708008,587,0,0
S,33928,135712008,587,0,0
S,33929,135716008,582,0,0
S,33930,135720008,576,0,0
S,33931,135724008,571,0,0
S,33932,135728008,566,0,0
S,33933,135732008,561,0,0
S,33934,135736008,556,0,0
S,33935,135740012,550,0,0
S,33936,135744008,545,0,0
S,33937,135748008,540,0,0
S,33938,135752008,535,0,0
S,33939,135756008,529,0,0
S,33940,135760012,524,0,0
S,33941,135764008,519,0,0
S,33942,135768008,514,0,0
S,33943,135772012,508,0,0
S,33944,135776008,505,0,0
S,33945,135780008,505,0,0
S,33946,135784008,505,0,0
S,33947,135788008,505,0,0
S,33948,135792008,505,0,0
S,33949,135796012,505,0,0
S,33950,135800008,504,0,0
S,33951,135804008,504,0,0
S,33952,135808008,504,0,0
S,33953,135812008,504,0,0
S,33954,135816008,504,0,0
S,33955,135820008,504,0,0
S,33956,135824008,504,0,0
S,33957,135828012,504,0,0
S,33958,135832008,504,0,0
S,33959,135836008,504,0,0
S,33960,135840008,504,0,0
S,33961,135844008,504,0,0
S,33962,135848008,504,0,0
S,33963,135852008,504,0,0
S,33964,135856008,504,0,0
S,33965,135860012,504,0,0
S,33966,135864008,504,0,0
S,33967,135868008,504,0,0
S,33968,135872008,504,0,0
S,33969,135876008,504,0,0
S,33970,135880008,504,0,0
S,33971,135884008,504,0,0
S,33972,135888008,504,0,0
S,33973,135892008,504,0,0
S,33974,135896008,504,0,0
S,33975,135900008,503,0,0
S,33976,135904008,506,0,0
S,33977,135908008,510,0,0
S,33978,135912012,514,0,0
S,33979,135916008,517,0,0
S,33980,135920008,521,0,0
S,33981,135924012,525,0,0
S,33982,135928008,529,0,0
S,33983,135932008,529,0,0
S,33984,135936008,525,0,0
S,33985,135940012,521,0,0
S,33986,135944008,517,0,0
S,33987,135948008,514,0,0
S,33988,135952008,510,0,0
S,33989,135956008,506,0,0
S,33990,135960008,503,0,0
S,33991,135964008,503,0,0
S,33992,135968012,503,0,0
S,33993,135972008,503,0,0
S,33994,135976008,503,0,0
S,33995,135980008,503,0,0
S,33996,135984008,503,0,0
S,33997,135988008,503,0,0
S,33998,135992008,503,0,0
S,33999,135996008,503,0,0
S,34000,136000008,495,0,0
S,34001,136004008,480,0,0
S,34002,136008008,465,0,0
S,34003,136012008,465,0,0
S,34004,136016008,480,0,0
S,34005,136020008,495,0,0
S,34006,136024008,502,0,0
S,34007,136028008,502,0,0
S,34008,136032008,587,0,0
S,34009,136036008,672,0,0
S,34010,136040008,757,0,0
S,34011,136044008,672,0,0
S,34012,136048008,587,0,0
S,34013,136052008,502,0,0
S,34014,136056008,502,0,0
S,34015,136060008,486,0,0
S,34016,136064008,470,0,0
S,34017,136068008,454,0,0
S,34018,136072008,437,0,0
S,34019,136076012,454,0,0
S,34020,136080008,470,0,0
S,34021,136084008,486,0,0
S,34022,136088008,502,0,0
S,34023,136092012,502,0,0
S,34024,136096008,502,0,0
S,34025,136100008,503,0,0
S,34026,136104008,503,0,0
S,34027,136108008,503,0,0
S,34028,136112008,503,0,0
S,34029,136116008,503,0,0
S,34030,136120008,503,0,0
S,34031,136124008,503,0,0
S,34032,136128008,506,0,0
S,34033,136132008,512,0,0
S,34034,136136008,517,0,0
S,34035,136140008,522,0,0
S,34036,136144008,527,0,0
S,34037,136148008,533,0,0
S,34038,136152008,538,0,0
S,34039,136156008,543,0,0
S,34040,136160008,548,0,0
S,34041,136164008,554,0,0
S,34042,136168008,559,0,0
S,34043,136172008,564,0,0
S,34044,136176008,569,0,0
S,34045,136180008,574,0,0
S,34046,136184008,580,0,0
S,34047,136188012,585,0,0
S,34048,136192008,585,0,0
S,34049,136196008,580,0,0
S,34050,136200008,575,0,0
S,34051,136204008,570,0,0
S,34052,136208012,565,0,0
S,34053,136212008,560,0,0
S,34054,136216008,555,0,0
S,34055,136220008,549,0,0
S,34056,136224008,544,0,0
S,34057,136228008,539,0,0
S,34058,136232008,534,0,0
S,34059,136236012,528,0,0
S,34060,136240012,523,0,0
S,34061,136244008,518,0,0
S,34062,136248008,513,0,0
S,34063,136252008,507,0,0
S,34064,136256008,504,0,0
S,34065,136260008,504,0,0
S,34066,136264008,504,0,0
S,34067,136268008,504,0,0
S,34068,136272008,504,0,0
S,34069,136276008,504,0,0
S,34070,136280008,504,0,0
S,34071,136284008,504,0,0
S,34072,136288008,504,0,0
S,34073,136292012,504,0,0
S,34074,136296012,504,0,0
S,34075,136300008,505,0,0
S,34076,136304012,505,0,0
S,34077,136308008,505,0,0
S,34078,136312008,505,0,0
S,34079,136316008,505,0,0
S,34080,136320008,505,0,0
S,34081,136324008,505,0,0
S,34082,136328008,505,0,0
S,34083,136332008,505,0,0
S,34084,136336008,505,0,0
S,34085,136340008,505,0,0
S,34086,136344008,505,0,0
S,34087,136348008,505,0,0
S,34088,136352008,505,0,0
S,34089,136356008,505,0,0
S,34090,136360012,505,0,0
S,34091,136364008,505,0,0
S,34092,136368008,505,0,0
S,34093,136372008,505,0,0
S,34094,136376008,505,0,0
S,34095,136380012,505,0,0
S,34096,136384008,508,0,0
S,34097,136388008,512,0,0
S,34098,136392008,516,0,0
S,34099,136396008,519,0,0
S,34100,136400008,524,0,0
S,34101,136404012,528,0,0
S,34102,136408008,532,0,0
S,34103,136412008,532,0,0
S,34104,136416008,528,0,0
S,34105,136420012,524,0,0
S,34106,136424012,520,0,0
S,34107,136428012,517,0,0
S,34108,136432012,513,0,0
S,34109,136436008,509,0,0
S,34110,136440008,506,0,0
S,34111,136444008,506,0,0
S,34112,136448008,506,0,0
S,34113,136452008,506,0,0
S,34114,136456008,506,0,0
S,34115,136460008,506,0,0
S,34116,136464008,506,0,0
S,34117,136468008,506,0,0
S,34118,136472008,506,0,0
S,34119,136476008,506,0,0
S,34120,136480008,499,0,0
S,34121,136484008,484,0,0
S,34122,136488008,469,0,0
S,34123,136492008,469,0,0
S,34124,136496008,484,0,0
S,34125,136500008,500,0,0
S,34126,136504008,507,0,0
